player,total_runs,total_matches,total_balls_faced,total_fours,total_sixes,total_dismissed,avg_runs,highest_score,lowest_score,not_out_rate,duck_count,duck_rate,consistency_score,innings_above_30,innings_above_50,innings_above_30_pct,innings_above_50_pct,strike_rate,boundary_rate,six_rate,four_rate,boundary_runs_pct,dot_ball_rate,pp_runs_pct,mid_runs_pct,death_runs_pct,pp_strike_rate,mid_strike_rate,death_strike_rate,dominant_phase,avg_runs_in_wins,avg_runs_in_losses,team,typical_position,avg_position,position_role,batting_role
Amandeep Khare,758,28,654,54,23,22,27.07,90,0,0.214,1,0.036,22.7,10,3,0.357,0.107,115.9,0.118,0.035,0.083,0.467,0.338,0.212,0.47,0.318,90.96,104.4,177.21,death,34.25,24.2,Chhattisgarh,4,3.5714285714285716,top_order,top_order_anchor
Amiangshu Sen,76,10,95,3,3,7,7.6,22,0,0.3,1,0.1,8.28,0,0,0.0,0.0,80.0,0.063,0.032,0.032,0.395,0.537,0.211,0.579,0.211,51.61,102.33,76.19,mid,16.5,5.38,Meghalaya,3,5.8,top_order,middle_order
Amit Ali,21,4,21,2,0,4,5.25,12,0,0.0,2,0.5,6.18,0,0,0.0,0.0,100.0,0.095,0.0,0.095,0.381,0.381,0.0,0.19,0.81,,100.0,100.0,mid,4.5,6.0,Tripura,8,8.0,lower_order,tailender
Amit Chopra,42,6,50,2,1,4,7.0,15,2,0.333,0,0.0,5.93,0,0,0.0,0.0,84.0,0.06,0.02,0.04,0.333,0.42,0.048,0.667,0.286,33.33,96.55,80.0,mid,9.5,2.0,Railways,4,4.833333333333333,top_order,middle_order
Amit Mishra,38,9,33,4,1,6,4.22,19,0,0.333,3,0.333,5.93,0,0,0.0,0.0,115.15,0.152,0.03,0.121,0.579,0.455,0.0,0.105,0.895,,133.33,113.33,mid,8.33,2.17,Railways,9,8.666666666666666,tailender,tailender
Amit Pachhara,83,6,84,6,1,5,13.83,37,0,0.167,3,0.5,15.99,1,0,0.167,0.0,98.81,0.083,0.012,0.071,0.361,0.381,0.084,0.458,0.458,50.0,102.7,115.15,death,11.5,15.0,Services,4,4.833333333333333,top_order,middle_order
Amit Sinha,318,18,303,18,13,12,17.67,77,0,0.333,3,0.167,22.64,4,2,0.222,0.111,104.95,0.102,0.043,0.059,0.472,0.399,0.041,0.535,0.425,44.83,90.91,155.17,death,17.83,17.58,Assam,6,5.833333333333333,middle_order,finisher
Amit Verma,446,21,344,28,24,20,21.24,109,0,0.048,3,0.143,24.02,3,1,0.143,0.048,129.65,0.151,0.07,0.081,0.574,0.349,0.146,0.581,0.274,95.59,119.35,206.78,death,24.14,19.79,Goa,3,4.0476190476190474,top_order,finisher
Amit Yadav,19,4,24,0,1,3,4.75,9,0,0.25,1,0.25,4.92,0,0,0.0,0.0,79.17,0.042,0.042,0.0,0.316,0.458,0.0,0.053,0.947,,50.0,81.82,death,,4.75,Goa,8,8.75,lower_order,tailender
Amlanjyoti Das,25,5,42,2,0,2,5.0,22,0,0.6,2,0.4,9.54,0,0,0.0,0.0,59.52,0.048,0.0,0.048,0.32,0.571,0.0,0.44,0.56,,57.89,60.87,death,22.0,0.75,Assam,8,8.2,lower_order,tailender
Amogh Desai,236,14,196,30,9,14,16.86,38,0,0.0,1,0.071,12.17,3,0,0.214,0.0,120.41,0.199,0.046,0.153,0.737,0.515,0.843,0.157,0.0,119.88,123.33,,mid,8.0,19.27,Goa,1,1.7142857142857142,opener,anchor_opener
Amos Rai,12,3,15,2,0,1,4.0,10,0,0.667,0,0.0,5.29,0,0,0.0,0.0,80.0,0.133,0.0,0.133,0.667,0.667,0.0,0.0,1.0,,,80.0,death,,4.0,Sikkim,10,9.666666666666666,tailender,tailender
Amulya Pandrekar,13,6,18,1,0,3,2.17,6,0,0.5,1,0.167,2.32,0,0,0.0,0.0,72.22,0.056,0.0,0.056,0.308,0.444,0.0,0.077,0.923,,100.0,70.59,mid,,2.17,Goa,11,10.666666666666666,tailender,tailender
Anand Singh,541,19,449,73,12,17,28.47,81,0,0.105,1,0.053,23.76,8,3,0.421,0.158,120.49,0.189,0.027,0.163,0.673,0.47,0.573,0.364,0.063,124.5,113.22,130.77,death,39.6,16.11,Jharkhand,1,1.894736842105263,opener,aggressive_opener
Aniruddha Joshi,370,17,284,28,13,11,21.76,73,0,0.353,1,0.059,20.74,3,2,0.176,0.118,130.28,0.144,0.046,0.099,0.514,0.289,0.024,0.316,0.659,69.23,88.64,175.54,death,19.22,24.62,Karnataka,5,5.333333333333333,middle_order,finisher
Anish Charak,53,6,68,4,0,5,8.83,22,1,0.167,0,0.0,9.7,0,0,0.0,0.0,77.94,0.059,0.0,0.059,0.302,0.471,0.0,0.434,0.566,,65.71,90.91,death,1.0,10.4,Meghalaya,8,6.833333333333333,lower_order,tailender
Ankit Chaudhary,35,3,43,3,1,3,11.67,18,1,0.0,0,0.0,9.29,0,0,0.0,0.0,81.4,0.093,0.023,0.07,0.514,0.535,0.0,0.6,0.4,,91.3,70.0,mid,,11.67,Uttar Pradesh,8,8.5,lower_order,tailender
Ankit Kaushik,301,14,236,14,18,10,21.5,74,0,0.286,1,0.071,19.35,4,1,0.286,0.071,127.54,0.136,0.076,0.059,0.545,0.343,0.037,0.362,0.601,78.57,93.97,170.75,death,19.83,22.75,Chandigarh,4,4.5,top_order,finisher
Ankit Kumar,109,4,86,15,1,4,27.25,59,6,0.0,0,0.0,25.21,2,1,0.5,0.25,126.74,0.186,0.012,0.174,0.606,0.384,0.55,0.45,0.0,130.43,122.5,,pp,6.0,34.33,Haryana,2,2.75,opener,aggressive_opener
Ankit Lamba,744,26,695,73,18,22,28.62,62,0,0.154,2,0.077,19.81,13,5,0.5,0.192,107.05,0.131,0.026,0.105,0.538,0.446,0.457,0.46,0.083,108.63,101.79,134.78,death,32.56,19.75,Rajasthan,2,2.0384615384615383,opener,anchor_opener
Ankit Sharma,87,12,100,4,2,9,7.25,25,0,0.25,0,0.0,6.92,0,0,0.0,0.0,87.0,0.06,0.02,0.04,0.322,0.43,0.172,0.276,0.552,100.0,68.57,96.0,pp,6.0,7.88,Madhya Pradesh,7,6.846153846153846,lower_order,tailender
Ankit Yadav,66,6,70,3,2,5,11.0,32,2,0.167,0,0.0,11.78,1,0,0.167,0.0,94.29,0.071,0.029,0.043,0.364,0.371,0.0,0.5,0.5,,73.33,132.0,death,4.0,12.4,Odisha,6,6.5,middle_order,middle_order
Anmol Malhotra,65,6,63,7,1,4,10.83,40,1,0.333,0,0.0,14.61,1,0,0.167,0.0,103.17,0.127,0.016,0.111,0.523,0.429,0.077,0.8,0.123,71.43,113.04,80.0,mid,40.0,5.0,Punjab,4,6.166666666666667,top_order,middle_order
Anmolpreet Singh,954,33,678,85,37,30,28.91,113,2,0.091,0,0.0,29.18,12,7,0.364,0.212,140.71,0.18,0.055,0.125,0.589,0.302,0.211,0.522,0.267,113.56,129.69,217.95,death,32.16,24.5,Punjab,3,4.121212121212121,top_order,top_order_anchor
Anshul Tripathi,54,4,46,6,0,4,13.5,39,1,0.0,0,0.0,17.92,1,0,0.25,0.0,117.39,0.13,0.0,0.13,0.444,0.261,0.019,0.722,0.259,50.0,108.33,175.0,death,7.0,20.0,Madhya Pradesh,5,4.25,middle_order,finisher
Antony Dhas,61,3,50,4,3,1,20.33,28,9,0.667,0,0.0,10.02,0,0,0.0,0.0,122.0,0.14,0.06,0.08,0.557,0.4,0.0,0.279,0.721,,106.25,129.41,death,26.0,9.0,Tamil Nadu,8,7.0,lower_order,tailender
Anuj Rawat,585,26,463,51,29,19,22.5,88,0,0.269,1,0.038,22.58,10,2,0.385,0.077,126.35,0.173,0.063,0.11,0.646,0.421,0.304,0.426,0.27,91.28,141.48,171.74,death,22.94,21.5,Delhi,2,2.9615384615384617,opener,anchor_opener
Anurag Sarangi,190,13,172,23,3,12,14.62,43,1,0.077,0,0.0,11.52,1,0,0.077,0.0,110.47,0.151,0.017,0.134,0.579,0.448,0.721,0.247,0.032,121.24,88.68,100.0,pp,21.0,11.78,Odisha,2,2.076923076923077,opener,aggressive_opener
Anureet Singh,166,14,148,12,10,7,11.86,41,0,0.5,0,0.0,11.21,1,0,0.071,0.0,112.16,0.149,0.068,0.081,0.651,0.52,0.193,0.434,0.373,160.0,128.57,86.11,pp,11.33,12.0,Railways,8,6.928571428571429,lower_order,tailender
Arabind Singh,72,9,89,5,1,6,8.0,34,0,0.333,1,0.111,10.94,1,0,0.111,0.0,80.9,0.067,0.011,0.056,0.361,0.449,0.0,0.639,0.361,0.0,79.31,96.3,death,2.0,9.71,Odisha,6,5.888888888888889,middle_order,middle_order
Arjit Gupta,252,16,184,17,18,14,15.75,45,0,0.125,1,0.062,14.55,3,0,0.188,0.0,136.96,0.19,0.098,0.092,0.698,0.44,0.095,0.603,0.302,133.33,132.17,149.02,death,17.33,13.71,Rajasthan,5,4.875,middle_order,middle_order
Arjit Pannu,64,3,49,4,4,2,21.33,44,1,0.333,0,0.0,21.59,1,0,0.333,0.0,130.61,0.163,0.082,0.082,0.625,0.388,0.156,0.828,0.016,100.0,139.47,100.0,mid,19.0,22.5,Chandigarh,3,4.333333333333333,top_order,middle_order
Arjun Tendulkar,20,4,29,1,1,4,5.0,15,0,0.0,1,0.25,6.78,0,0,0.0,0.0,68.97,0.069,0.034,0.034,0.5,0.655,0.75,0.0,0.25,78.95,,50.0,pp,0.0,6.67,Goa,3,7.4,top_order,middle_order
Arkaprabha Sinha,118,12,134,10,2,12,9.83,31,0,0.0,2,0.167,9.35,1,0,0.083,0.0,88.06,0.09,0.015,0.075,0.441,0.478,0.703,0.297,0.0,101.22,67.31,,pp,12.8,7.71,Tripura,2,2.5833333333333335,opener,anchor_opener
Arnab Nandi,29,3,25,4,0,2,9.67,21,1,0.333,0,0.0,10.26,0,0,0.0,0.0,116.0,0.16,0.0,0.16,0.552,0.36,0.0,0.0,1.0,,,116.0,death,,9.67,Bengal,8,7.666666666666667,lower_order,tailender
Arpit Gaud,104,8,95,10,6,8,13.0,42,0,0.0,2,0.25,17.12,2,0,0.25,0.0,109.47,0.168,0.063,0.105,0.731,0.579,0.894,0.106,0.0,116.25,73.33,,pp,14.33,9.0,Madhya Pradesh,1,1.0,opener,anchor_opener
Arpit Vasavada,395,20,318,36,10,16,19.75,72,2,0.2,0,0.0,20.18,5,2,0.25,0.1,124.21,0.145,0.031,0.113,0.516,0.302,0.213,0.519,0.268,125.37,113.26,151.43,death,20.91,18.33,Saurashtra,5,4.9523809523809526,middle_order,finisher
Arun Chaprana,81,9,60,9,3,7,9.0,19,1,0.222,0,0.0,6.02,0,0,0.0,0.0,135.0,0.2,0.05,0.15,0.667,0.367,0.556,0.111,0.333,204.55,69.23,108.0,pp,11.2,6.25,Haryana,8,5.888888888888889,lower_order,tailender
Aryan Juyal,42,5,47,5,1,5,8.4,14,0,0.0,1,0.2,5.5,0,0,0.0,0.0,89.36,0.128,0.021,0.106,0.619,0.532,1.0,0.0,0.0,89.36,,,pp,11.0,7.75,Uttar Pradesh,1,1.8,opener,anchor_opener
Asfan Khan,110,11,138,7,4,9,10.0,29,0,0.182,1,0.091,10.18,0,0,0.0,0.0,79.71,0.08,0.029,0.051,0.473,0.551,0.045,0.382,0.573,38.46,53.85,134.04,death,2.0,10.8,Bihar,6,6.0,middle_order,middle_order
Ashish Thapa,170,19,291,10,1,18,8.95,26,0,0.053,1,0.053,7.5,0,0,0.0,0.0,58.42,0.038,0.003,0.034,0.271,0.567,0.524,0.406,0.071,60.14,53.91,80.0,death,,8.95,Sikkim,3,3.263157894736842,top_order,middle_order
Ashish Yadav,228,14,193,15,5,10,16.29,51,0,0.286,1,0.071,15.25,3,1,0.214,0.071,118.13,0.104,0.026,0.078,0.395,0.244,0.004,0.474,0.522,100.0,121.35,115.53,mid,15.0,16.8,Railways,6,6.071428571428571,middle_order,middle_order
Ashith Rajiv,59,5,60,3,3,1,11.8,33,2,0.8,0,0.0,12.52,1,0,0.2,0.0,98.33,0.1,0.05,0.05,0.508,0.467,0.0,0.254,0.746,,55.56,133.33,death,5.33,21.5,Puducherry,7,7.8,lower_order,tailender
Ashutosh Aman,102,16,131,4,2,13,6.38,24,0,0.188,2,0.125,7.98,0,0,0.0,0.0,77.86,0.046,0.015,0.031,0.275,0.427,0.0,0.314,0.686,,61.54,88.61,death,1.0,7.14,Bihar,8,8.125,lower_order,tailender
Ashutosh Sharma,228,8,135,27,10,8,28.5,84,0,0.0,1,0.125,33.3,3,3,0.375,0.375,168.89,0.274,0.074,0.2,0.737,0.348,0.522,0.461,0.018,175.0,175.0,57.14,pp,67.33,5.2,Madhya Pradesh,2,3.375,opener,aggressive_opener
Ashutosh Singh,189,12,193,15,3,11,15.75,61,2,0.083,0,0.0,16.6,1,1,0.083,0.083,97.93,0.093,0.016,0.078,0.413,0.404,0.344,0.492,0.164,75.58,101.09,206.67,death,18.17,13.33,Chhattisgarh,2,2.75,opener,anchor_opener
Ashwin Das,84,3,40,9,4,2,28.0,68,4,0.333,0,0.0,34.87,1,1,0.333,0.333,210.0,0.325,0.1,0.225,0.714,0.175,0.143,0.167,0.69,240.0,155.56,223.08,pp,12.0,36.0,Madhya Pradesh,2,6.25,opener,aggressive_opener
Ashwin Hebbar,934,35,734,95,34,32,26.69,103,0,0.086,4,0.114,24.05,14,6,0.4,0.171,127.25,0.176,0.046,0.129,0.625,0.394,0.577,0.38,0.043,135.43,112.34,200.0,death,34.5,20.11,Andhra,1,2.085714285714286,opener,aggressive_opener
Atharva Ankolekar,78,5,56,1,6,2,15.6,37,2,0.6,0,0.0,13.05,1,0,0.2,0.0,139.29,0.125,0.107,0.018,0.513,0.321,0.0,0.526,0.474,,124.24,160.87,death,13.0,17.33,Mumbai,8,7.8,lower_order,tailender
Atharva Taide,631,25,505,70,18,22,25.24,66,1,0.12,0,0.0,17.66,11,2,0.44,0.08,124.95,0.174,0.036,0.139,0.615,0.404,0.718,0.282,0.0,125.48,123.61,,pp,27.06,22.0,Vidarbha,1,1.28,opener,aggressive_opener
Auqib Nabi,33,5,41,0,1,5,6.6,12,3,0.0,0,0.0,3.29,0,0,0.0,0.0,80.49,0.024,0.024,0.0,0.182,0.415,0.0,0.303,0.697,,83.33,79.31,mid,,6.6,Jammu & Kashmir,7,8.0,lower_order,tailender
Avesh Khan,20,8,26,1,1,6,2.5,9,0,0.25,3,0.375,3.51,0,0,0.0,0.0,76.92,0.077,0.038,0.038,0.5,0.654,0.0,0.0,1.0,0.0,0.0,83.33,death,1.0,3.0,Madhya Pradesh,11,8.8,tailender,tailender
Avinash Yadav,21,3,24,2,0,2,7.0,19,0,0.333,1,0.333,10.44,0,0,0.0,0.0,87.5,0.083,0.0,0.083,0.381,0.417,0.0,0.095,0.905,,18.18,146.15,death,,7.0,Mizoram,5,6.0,middle_order,middle_order
Avishek Sinha,52,6,54,5,1,2,8.67,15,0,0.667,1,0.167,5.92,0,0,0.0,0.0,96.3,0.111,0.019,0.093,0.5,0.426,0.0,0.212,0.788,,61.11,113.89,death,12.0,8.0,Services,8,8.5,lower_order,tailender
Avneesh Sudha,200,12,177,25,3,12,16.67,43,0,0.0,1,0.083,14.61,3,0,0.25,0.0,112.99,0.158,0.017,0.141,0.59,0.412,0.68,0.285,0.035,123.64,95.0,100.0,pp,27.75,11.12,Uttarakhand,1,2.75,opener,aggressive_opener
Ayush Jamwal,72,9,61,5,4,5,8.0,27,0,0.444,0,0.0,9.07,0,0,0.0,0.0,118.03,0.148,0.066,0.082,0.611,0.426,0.0,0.139,0.861,,100.0,121.57,death,14.0,6.29,Himachal,8,8.333333333333334,lower_order,tailender
Azim Kazi,408,21,332,24,20,12,19.43,71,0,0.429,1,0.048,19.05,6,1,0.286,0.048,122.89,0.133,0.06,0.072,0.529,0.34,0.007,0.542,0.451,50.0,109.95,147.2,death,26.18,12.0,Maharashtra,5,5.238095238095238,middle_order,middle_order
B Aparajith,580,27,530,38,18,21,21.48,52,0,0.222,2,0.074,16.0,9,1,0.333,0.037,109.43,0.106,0.034,0.072,0.448,0.34,0.259,0.609,0.133,94.34,112.42,135.09,death,22.9,17.43,Tamil Nadu,3,3.4814814814814814,top_order,middle_order
B Indrajith,96,5,104,5,0,5,19.2,46,8,0.0,0,0.0,15.32,1,0,0.2,0.0,92.31,0.048,0.0,0.048,0.208,0.279,0.281,0.646,0.073,79.41,98.41,100.0,death,23.67,12.5,Tamil Nadu,3,3.8,top_order,middle_order
B Kumar,45,3,33,2,3,1,15.0,24,1,0.667,0,0.0,12.29,0,0,0.0,0.0,136.36,0.152,0.091,0.061,0.578,0.303,0.0,0.044,0.956,,66.67,143.33,death,,15.0,Uttar Pradesh,7,7.666666666666667,lower_order,tailender
B Rahman,33,5,60,2,1,5,6.6,12,0,0.0,1,0.2,4.98,0,0,0.0,0.0,55.0,0.05,0.017,0.033,0.424,0.683,0.788,0.212,0.0,52.0,70.0,,mid,,6.6,Manipur,2,1.6,opener,anchor_opener
B Sai Sudharsan,218,9,191,21,1,6,24.22,54,4,0.333,0,0.0,18.29,4,1,0.444,0.111,114.14,0.115,0.005,0.11,0.413,0.304,0.179,0.752,0.069,95.12,118.84,125.0,death,32.17,8.33,Tamil Nadu,3,3.3333333333333335,top_order,middle_order
BA Bhatt,19,4,13,2,1,1,4.75,12,0,0.75,0,0.0,5.12,0,0,0.0,0.0,146.15,0.231,0.077,0.154,0.737,0.385,0.0,0.158,0.842,,50.0,228.57,death,4.0,5.0,Baroda,9,8.75,tailender,tailender
BA Pathan,0,3,4,0,0,1,0.0,0,0,0.667,1,0.333,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,,,,0.0,pp,0.0,0.0,Baroda,11,10.25,tailender,tailender
BA Roy,77,3,56,9,2,1,25.67,45,11,0.667,0,0.0,17.47,1,0,0.333,0.0,137.5,0.196,0.036,0.161,0.623,0.339,0.117,0.325,0.558,180.0,92.59,179.17,pp,28.0,21.0,Assam,6,5.0,middle_order,finisher
BB Ghosh,72,5,77,10,0,4,14.4,36,1,0.2,0,0.0,13.11,1,0,0.2,0.0,93.51,0.13,0.0,0.13,0.556,0.494,0.833,0.167,0.0,93.75,92.31,,pp,6.0,20.0,Tripura,1,1.4,opener,anchor_opener
BB Roy,19,4,28,0,2,4,4.75,8,1,0.0,0,0.0,3.3,0,0,0.0,0.0,67.86,0.071,0.071,0.0,0.632,0.679,0.421,0.579,0.0,66.67,68.75,,mid,5.0,4.5,Tripura,3,5.0,top_order,middle_order
BB Samantray,396,19,309,30,17,19,20.84,102,0,0.0,1,0.053,25.17,6,1,0.316,0.053,128.16,0.152,0.055,0.097,0.561,0.343,0.162,0.475,0.364,95.52,111.24,197.26,death,25.75,19.53,Odisha,4,4.2631578947368425,top_order,finisher
BB Sran,68,8,55,8,1,6,8.5,19,0,0.25,2,0.25,6.65,0,0,0.0,0.0,123.64,0.164,0.018,0.145,0.559,0.382,0.0,0.338,0.662,,104.55,136.36,death,8.67,8.4,Punjab,8,8.5,lower_order,tailender
BH Merai,86,3,87,6,0,1,28.67,48,3,0.667,0,0.0,23.16,2,0,0.667,0.0,98.85,0.069,0.0,0.069,0.279,0.264,0.244,0.558,0.198,84.0,92.31,170.0,death,28.67,,Gujarat,2,3.0,opener,anchor_opener
BM Chingakham,37,4,31,2,2,4,9.25,17,0,0.0,1,0.25,7.41,0,0,0.0,0.0,119.35,0.129,0.065,0.065,0.541,0.484,0.0,0.622,0.378,,127.78,107.69,mid,,9.25,Manipur,5,7.25,middle_order,middle_order
BR Sharath,287,21,255,27,9,19,13.67,50,0,0.095,5,0.238,15.85,3,1,0.143,0.048,112.55,0.141,0.035,0.106,0.564,0.447,0.359,0.376,0.265,100.0,96.43,190.0,death,15.27,9.67,Karnataka,2,3.6666666666666665,opener,anchor_opener
BS Sharma,28,3,16,5,1,3,9.33,14,0,0.0,1,0.333,8.08,0,0,0.0,0.0,175.0,0.375,0.062,0.312,0.929,0.5,1.0,0.0,0.0,175.0,,,pp,14.0,7.0,Rajasthan,1,1.0,opener,aggressive_opener
Babul Kumar,461,22,403,54,9,20,20.95,82,0,0.091,3,0.136,22.6,7,2,0.318,0.091,114.39,0.156,0.022,0.134,0.586,0.427,0.477,0.419,0.104,120.22,104.89,133.33,death,22.17,20.5,Bihar,3,2.869565217391304,top_order,middle_order
Bandaru Ayyappa,102,10,71,5,7,6,10.2,24,1,0.4,0,0.0,7.38,0,0,0.0,0.0,143.66,0.169,0.099,0.07,0.608,0.366,0.0,0.01,0.99,,50.0,146.38,death,7.0,11.57,Andhra,10,9.545454545454545,tailender,tailender
Bandeep Singh,244,9,194,22,10,8,27.11,59,2,0.111,0,0.0,17.98,5,1,0.556,0.111,125.77,0.165,0.052,0.113,0.607,0.381,0.426,0.447,0.127,115.56,119.78,238.46,death,46.0,21.71,Jammu & Kashmir,3,3.4444444444444446,top_order,top_order_anchor
Basil Thampi,35,9,29,3,2,6,3.89,22,0,0.333,3,0.333,7.24,0,0,0.0,0.0,120.69,0.172,0.069,0.103,0.686,0.483,0.0,0.029,0.971,,100.0,121.43,death,4.8,2.75,Kerala,8,8.666666666666666,lower_order,tailender
Bavanaka Sandeep,696,29,589,37,26,26,24.0,74,0,0.103,1,0.034,16.93,10,2,0.345,0.069,118.17,0.107,0.044,0.063,0.437,0.304,0.08,0.624,0.296,78.87,109.87,167.48,death,20.67,25.5,Hyderabad (India),5,4.466666666666667,middle_order,finisher
Bhagmender Lather,21,3,15,2,1,2,7.0,14,1,0.333,0,0.0,6.56,0,0,0.0,0.0,140.0,0.2,0.067,0.133,0.667,0.333,0.0,0.0,1.0,,,140.0,death,,7.0,Chandigarh,8,8.333333333333334,lower_order,tailender
Bhanu Pania,216,18,195,14,10,13,12.0,55,0,0.278,2,0.111,15.06,2,1,0.111,0.056,110.77,0.123,0.051,0.072,0.537,0.426,0.074,0.31,0.616,84.21,77.91,147.78,death,7.0,16.0,Baroda,6,5.611111111111111,middle_order,middle_order
Bharat Sharma,34,3,40,4,0,3,11.33,20,6,0.0,0,0.0,7.57,0,0,0.0,0.0,85.0,0.1,0.0,0.1,0.471,0.475,0.265,0.559,0.176,90.0,79.17,100.0,death,,11.33,Puducherry,4,7.25,top_order,middle_order
Bibek Diyali,124,12,193,14,1,12,10.33,23,0,0.0,3,0.25,8.44,0,0,0.0,0.0,64.25,0.078,0.005,0.073,0.5,0.648,0.742,0.258,0.0,63.45,66.67,,mid,,10.33,Sikkim,1,1.1666666666666667,opener,anchor_opener
Bikash K Rout,24,3,19,2,0,1,8.0,12,6,0.667,0,0.0,3.46,0,0,0.0,0.0,126.32,0.105,0.0,0.105,0.333,0.211,0.0,0.0,1.0,,,126.32,death,6.0,9.0,Odisha,8,8.0,lower_order,tailender
Bikash Singh,24,4,43,1,0,4,6.0,13,1,0.0,0,0.0,5.29,0,0,0.0,0.0,55.81,0.023,0.0,0.023,0.167,0.581,0.0,0.542,0.458,,43.33,84.62,death,,6.0,Manipur,7,8.0,lower_order,tailender
Bikramkumar Das,285,10,251,32,2,9,28.5,67,2,0.1,0,0.0,27.27,4,4,0.4,0.4,113.55,0.135,0.008,0.127,0.491,0.355,0.449,0.481,0.07,100.79,126.85,125.0,mid,38.0,6.33,Tripura,1,1.1,opener,anchor_opener
Bipin Saurabh,206,8,171,20,8,8,25.75,72,0,0.0,2,0.25,25.11,2,2,0.25,0.25,120.47,0.164,0.047,0.117,0.621,0.45,0.563,0.379,0.058,108.41,141.82,133.33,mid,50.5,17.5,Bihar,2,1.625,opener,anchor_opener
Bipul Sharma,363,16,288,25,17,15,22.69,62,2,0.062,0,0.0,16.04,6,1,0.375,0.062,126.04,0.146,0.059,0.087,0.556,0.354,0.061,0.686,0.253,200.0,115.28,150.82,pp,35.0,18.58,Sikkim,5,5.352941176470588,middle_order,finisher
Bishworjit Konthoujam,7,6,18,0,0,2,1.17,2,0,0.667,0,0.0,0.75,0,0,0.0,0.0,38.89,0.0,0.0,0.0,0.0,0.611,0.0,0.0,1.0,,,38.89,death,,1.17,Manipur,10,10.285714285714286,tailender,tailender
Bobby Zothansanga,8,6,19,0,0,3,1.33,3,0,0.5,1,0.167,1.03,0,0,0.0,0.0,42.11,0.0,0.0,0.0,0.0,0.579,0.0,0.0,1.0,,,42.11,death,,1.33,Mizoram,9,9.333333333333334,tailender,tailender
Bodavarapu Sudhakar,21,4,28,2,0,2,5.25,11,0,0.5,1,0.25,4.79,0,0,0.0,0.0,75.0,0.071,0.0,0.071,0.381,0.464,0.0,0.333,0.667,,53.85,93.33,death,3.0,6.0,Andhra,10,9.25,tailender,tailender
Bonny Chingangbam,20,3,27,2,0,2,6.67,16,1,0.333,0,0.0,8.14,0,0,0.0,0.0,74.07,0.074,0.0,0.074,0.4,0.519,0.5,0.35,0.15,66.67,77.78,100.0,death,,6.67,Manipur,2,4.0,opener,anchor_opener
CA Pujara,623,16,495,70,16,12,38.94,100,2,0.25,0,0.0,30.06,9,6,0.562,0.375,125.86,0.174,0.032,0.141,0.604,0.382,0.315,0.536,0.149,94.23,145.85,160.34,death,34.0,49.8,Saurashtra,2,2.0,opener,anchor_opener
CK Paul,11,4,19,2,0,3,2.75,5,0,0.25,0,0.0,2.63,0,0,0.0,0.0,57.89,0.105,0.0,0.105,0.727,0.737,0.0,0.0,1.0,,,57.89,death,0.0,3.67,Tripura,11,10.75,tailender,tailender
CM Gautam,107,10,93,6,5,7,10.7,36,0,0.3,1,0.1,11.12,1,0,0.1,0.0,115.05,0.118,0.054,0.065,0.505,0.366,0.159,0.411,0.43,113.33,97.78,139.39,death,6.25,13.67,Karnataka,5,6.1,middle_order,middle_order
CP Singh,114,10,103,8,3,7,11.4,36,2,0.3,0,0.0,11.03,1,0,0.1,0.0,110.68,0.107,0.029,0.078,0.439,0.359,0.0,0.219,0.781,,75.76,127.14,death,7.0,13.29,Rajasthan,8,7.545454545454546,lower_order,tailender
CV Milind,175,21,129,15,7,12,8.33,26,0,0.429,2,0.095,8.21,0,0,0.0,0.0,135.66,0.171,0.054,0.116,0.583,0.364,0.109,0.189,0.703,111.76,84.62,168.49,death,6.17,9.2,Hyderabad (India),9,8.409090909090908,tailender,tailender
Chaitanya Bishnoi,755,32,643,78,17,28,23.59,65,0,0.125,2,0.062,19.72,13,4,0.406,0.125,117.42,0.148,0.026,0.121,0.548,0.373,0.494,0.436,0.07,115.12,116.67,143.24,death,23.76,23.27,Haryana,1,1.84375,opener,anchor_opener
Chanderpal Saini,40,3,36,1,0,3,13.33,20,6,0.0,0,0.0,7.02,0,0,0.0,0.0,111.11,0.028,0.0,0.028,0.1,0.222,0.0,0.775,0.225,,100.0,180.0,death,,13.33,Railways,7,6.666666666666667,lower_order,tailender
Cheepurapalli Stephen,4,4,8,0,0,0,1.0,2,0,1.0,0,0.0,0.82,0,0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,1.0,,,50.0,death,,1.0,Andhra,11,11.0,tailender,tailender
Chetan Bist,466,19,405,33,16,13,24.53,60,0,0.316,1,0.053,18.03,8,2,0.421,0.105,115.06,0.121,0.04,0.081,0.489,0.341,0.212,0.491,0.296,116.47,102.69,142.27,death,26.4,22.44,Nagaland,5,4.842105263157895,middle_order,middle_order
Chintan Gaja,43,8,57,0,2,6,5.38,11,0,0.25,1,0.125,4.63,0,0,0.0,0.0,75.44,0.035,0.035,0.0,0.279,0.544,0.302,0.209,0.488,68.42,50.0,105.0,death,8.0,3.8,Gujarat,9,7.625,tailender,tailender
Chintapalli Kranthi Kumar,99,3,74,8,4,3,33.0,47,9,0.0,0,0.0,20.88,2,0,0.667,0.0,133.78,0.162,0.054,0.108,0.566,0.284,0.01,0.919,0.071,100.0,135.82,116.67,mid,9.0,45.0,Andhra,5,5.0,middle_order,middle_order
